TIENDA_ID,MES_ID,VENTA_TOTAL
176,202304,1316415.88
587,202304,783103.84
3,202304,634715.83
668,202301,874737.79
544,202301,520057.07
101,202301,1227886.54
180,202301,771652.17
891,202302,847649.81
205,202302,906350.36
527,202302,698263.64
961,202302,997468.68
79,202302,1054437.42
293,202303,1008861.40
558,202303,718328.39
1054,202303,1702360.77
1033,202303,971787.59
586,202303,508578.64
532,202303,588222.79
177,202303,668225.51
643,202303,857793.90
979,202303,865007.67
156,202304,1176867.97
484,202304,1545872.41
534,202304,1246520.07
953,202304,1225869.38
414,202304,1184931.71
730,202304,1276701.70
756,202304,853738.67
146,202304,230585.54
763,202304,349792.29
1037,202304,687248.94
273,202304,1160823.76
623,202304,654229.29
892,202304,1214875.93
1003,202304,996490.23
881,202304,752189.36
539,202304,1555661.94
136,202304,1822745.76
456,202304,1102297.07
169,202304,992564.25
134,202304,1407966.81
122,202304,1086577.65
941,202305,1037857.66
597,202305,1131031.47
1013,202305,1480441.30
717,202305,517571.44
318,202305,906902.97
109,202305,630613.42
997,202305,1713125.08
33,202305,1242592.92
1023,202305,1212748.76
469,202305,943896.48
275,202305,1235743.96
669,202305,1655273.39
690,202305,1010128.26
677,202305,718189.73
695,202305,602494.47
355,202305,1382066.37
986,202305,1103121.10
970,202305,1347295.06
255,202305,1760154.71
232,202305,1742508.71
3,202305,682516.56
409,202305,771547.40
915,202305,1162403.50
778,202305,986852.71
447,202305,487829.51
607,202305,564263.62
401,202305,118092.05
166,202305,1081623.52
648,202305,629202.52
142,202305,1568363.01
508,202305,1508776.37
445,202305,1053130.90
564,202305,1099683.84
96,202305,1406306.77
964,202305,1442258.79
320,202305,1127473.93
554,202305,1931868.20
530,202305,852002.21
935,202305,211181.91
76,202305,751721.41
749,202305,560690.11
429,202305,1319973.55
692,202305,999902.45
478,202305,1177664.87
290,202305,219415.94
411,202305,738169.39
943,202305,1678491.03
618,202305,640575.22
895,202305,1373181.77
879,202305,1047689.35
215,202305,1309782.61
89,202305,674445.51
905,202305,1340902.55
52,202306,846679.53
669,202306,1784042.22
709,202306,350761.08
702,202306,994292.97
172,202306,1473610.56
517,202306,854207.02
207,202306,1972290.47
194,202306,1596780.17
700,202306,872518.73
268,202306,1500463.95
714,202306,894654.02
114,202306,1198547.08
280,202306,940203.07
548,202306,1180884.68
624,202306,1140165.04
729,202306,826198.50
1001,202306,1101570.72
769,202306,1155082.85
931,202306,1579019.00
986,202306,1136841.09
171,202306,1204621.43
14,202306,1113769.88
416,202306,1544598.99
85,202306,779929.54
179,202306,1740321.96
486,202306,474010.15
814,202306,1261903.73
765,202306,1626143.09
43,202306,856684.30
1043,202306,1465371.38
936,202306,1144886.54
315,202306,1306060.44
666,202306,1211530.75
165,202306,1285690.96
420,202306,1038289.45
60,202306,1036171.10
236,202306,1517893.66
167,202306,1716510.07
110,202306,1934941.35
84,202306,1682707.38
877,202306,45359.27
301,202307,1516371.27
152,202307,1226388.62
448,202307,1302035.40
357,202307,1315513.85
755,202307,1030164.84
294,202307,1125349.91
170,202307,975255.56
443,202307,1230339.59
292,202307,1631401.56
1012,202307,959389.12
511,202307,873194.50
175,202307,2994250.92
313,202307,740360.54
410,202307,972425.24
393,202307,1363240.69
999,202307,836495.95
354,202307,1411192.75
312,202307,1949947.40
449,202307,1275112.32
641,202307,860954.99
212,202307,2167274.67
763,202307,383140.40
836,202307,668054.55
643,202307,1172647.09
663,202307,583215.02
345,202307,2045882.18
509,202307,909439.84
407,202307,1062133.81
335,202307,1460103.46
756,202307,1000155.13
247,202307,1386478.68
210,202307,1195406.49
206,202307,1603973.95
400,202307,29199.42
88,202307,1706393.41
239,202308,1317277.27
63,202308,1713399.47
330,202308,1781999.99
990,202308,1081735.61
764,202308,1461024.93
1042,202308,1237003.11
58,202308,739985.98
982,202308,1313575.71
722,202308,1306823.87
943,202308,1851005.93
962,202308,770055.18
479,202308,906665.97
139,202308,1312722.99
610,202308,1018309.36
310,202308,1644395.81
422,202301,843066.91
1054,202302,1435357.58
690,202303,1083238.90
722,202303,1159521.11
404,202303,1112691.83
798,202303,652401.87
925,202303,1014385.23
995,202303,624491.68
62,202304,771449.37
981,202304,1569973.89
443,202304,1257478.99
14,202304,887448.65
476,202304,858560.69
715,202301,652768.83
327,202302,1025593.31
621,202304,738404.07
545,202304,823435.50
581,202304,517191.58
20,202305,1091418.01
327,202305,1311096.52
887,202305,596083.39
444,202305,1360773.84
86,202305,1475188.03
205,202305,957277.51
15,202305,537358.74
891,202305,2185.77
190,202306,1255355.61
996,202306,1199539.68
181,202306,2105847.94
687,202306,1348980.79
519,202306,1013834.65
905,202306,1401366.09
755,202306,909224.06
622,202306,746418.31
135,202306,1833993.96
905,202307,1502080.80
276,202307,1584938.49
512,202307,1347111.62
120,202307,2074317.56
53,202307,1491450.87
747,202307,1040812.15
477,202307,1375414.04
978,202307,791537.31
133,202307,1174964.47
416,202307,1606153.07
11,202307,587077.97
580,202308,1325768.35
278,202308,1262652.24
53,202308,108562.62
518,202308,1337033.07
629,202308,2408599.16
810,202301,501781.38
342,202307,1346748.20
297,202307,794819.83
48,202306,1548487.34
495,202308,833551.61
181,202308,584360.75
511,202308,842235.24
341,202308,1237217.00
402,202308,1263296.56
28,202308,1060314.13
720,202308,832966.81
1013,202308,1587125.30
932,202308,1085637.74
57,202308,1329407.68
807,202308,1151288.92
585,202306,738038.44
328,202307,879367.44
3,202308,840699.23
890,202308,955949.71
223,202308,1501455.42
959,202308,597138.81
992,202308,801792.49
978,202308,742008.08
526,202308,1020291.22
171,202308,1175984.10
909,202308,94535.36
165,202308,1417872.80
521,202308,1538935.45
118,202308,1073075.41
537,202308,804746.36
348,202308,1674092.72
908,202308,1076988.97
304,202307,663284.06
169,202307,1181383.92
85,202307,788847.38
298,202307,951610.05
485,202307,779582.06
337,202307,1487654.44
604,202307,1372697.86
822,202307,113311.09
401,202308,1121886.28
217,202308,1254618.13
37,202308,671340.72
380,202308,1063426.64
562,202306,895746.71
972,202308,1678354.12
570,202308,2121616.50
42,202308,963360.37
353,202308,92805.22
780,202308,1392223.97
543,202308,1210733.88
784,202308,542056.04
979,202309,1108851.74
692,202309,623811.70
709,202309,332941.13
915,202309,1365534.64
189,202309,1068754.67
534,202309,1379631.27
47,202309,979117.57
1052,202309,1354938.85
1039,202309,1327326.50
328,202309,938262.12
639,202309,1415168.00
736,202309,1411288.73
883,202309,1160822.52
538,202309,1290055.11
940,202309,1420755.52
875,202309,1004650.37
537,202309,746178.92
455,202309,477246.58
665,202309,1504729.23
445,202309,1776235.09
555,202309,1227797.65
571,202309,1535981.87
627,202309,889807.93
758,202309,1040577.17
9,202309,1667963.73
625,202309,1288971.07
542,202309,1383289.95
769,202309,1179524.17
326,202309,1550669.44
294,202309,1142091.73
1035,202309,1858717.40
68,202309,1402313.15
794,202309,714931.45
699,202309,876667.61
401,202309,1185712.94
889,202309,1005051.03
176,202309,1489375.34
1048,202309,1724563.53
130,202309,2131300.68
207,202309,2047544.31
175,202309,3089296.95
1016,202309,1673935.58
513,202309,1269215.96
91,202309,1340773.15
100,202309,1436224.20
882,202309,1306535.64
152,202309,1407542.26
708,202309,1564413.30
888,202309,1501401.52
408,202309,1861699.26
419,202309,1410170.21
582,202309,1204221.31
40,202309,2100786.44
773,202309,1559281.99
784,202309,562194.14
659,202309,808638.92
628,202309,455760.52
581,202309,804555.47
682,202309,1164776.09
813,202309,1101445.15
211,202309,1318718.60
31,202309,1764218.17
434,202309,814590.43
154,202309,1004587.64
241,202310,1007882.09
182,202310,1559194.58
52,202310,720388.48
507,202310,1865060.41
942,202310,1177597.61
674,202310,697894.48
405,202310,659073.10
338,202310,935214.17
353,202310,1380254.37
154,202310,746508.07
319,202310,1554851.14
731,202310,786389.07
1025,202310,989589.77
880,202310,638940.19
477,202310,948892.67
321,202310,914280.98
169,202310,1145836.12
836,202310,725815.41
885,202310,1072258.22
1006,202310,1234838.93
299,202310,952687.87
694,202310,1155453.47
944,202310,1209887.62
654,202310,1510046.98
18,202310,1206452.23
133,202310,1061442.65
632,202310,235118.15
900,202310,765326.68
437,202310,1638635.50
371,202310,1048560.98
970,202310,990450.87
487,202310,839782.83
517,202310,760805.90
684,202310,423456.91
460,202310,1317838.53
686,202310,1159173.93
578,202310,949829.89
167,202310,1487620.94
104,202310,307493.72
804,202310,679942.15
198,202310,775263.60
158,202310,1057285.28
275,202310,488276.53
619,202310,562294.52
187,202310,1325439.78
891,202310,1056782.62
331,202310,1169728.11
524,202310,1346930.06
604,202310,1554421.65
264,202310,811448.86
15,202310,567589.72
537,202311,649003.76
759,202311,697024.07
276,202311,1394852.65
664,202311,785832.18
279,202311,961466.62
119,202311,1514106.81
584,202311,1357948.32
513,202311,1103960.46
388,202311,590705.97
217,202311,1085890.87
890,202311,868636.46
328,202311,545665.51
613,202311,911379.33
485,202311,861609.07
799,202311,1073485.35
746,202311,670360.30
470,202311,714596.41
316,202311,1680615.84
168,202311,911168.46
744,202311,581177.61
130,202311,1521608.91
539,202311,1230281.91
132,202311,1877351.27
498,202311,621641.10
793,202311,557275.53
492,202311,775095.30
1038,202311,820455.15
1014,202311,1339957.68
295,202311,1613285.08
704,202311,981676.00
723,202311,791719.37
1034,202311,1316017.16
47,202311,748537.20
569,202311,723474.10
919,202311,1625378.21
38,202311,612001.12
614,202311,578328.25
624,202311,991133.66
719,202311,1019203.44
324,202311,1088074.05
267,202311,784420.28
102,202311,1063326.93
383,202311,998768.08
952,202311,957774.42
160,202311,1703882.10
992,202311,644953.03
281,202311,1718971.29
364,202311,1617566.26
484,202311,1473324.81
979,202311,1002545.76
152,202311,1053684.13
713,202311,1232279.08
642,202311,536369.73
530,202312,1035195.47
547,202312,448927.40
300,202312,1541690.86
494,202312,1409343.06
1021,202312,998352.55
238,202312,1037583.56
69,202312,993855.54
94,202312,1174352.25
715,202312,783102.00
732,202312,514536.30
752,202312,981817.42
768,202312,571208.61
815,202312,515041.18
1031,202312,940001.30
116,202312,1249178.30
172,202312,1275795.92
252,202312,956557.06
270,202312,1983134.39
279,202312,1099287.97
347,202312,736461.60
612,202312,1362449.80
136,202312,2018379.71
762,202312,859020.48
764,202312,1106401.34
818,202312,217880.40
923,202312,1510996.43
925,202312,1205748.57
933,202312,1419913.36
939,202312,1039199.42
951,202312,965943.87
35,202312,893157.42
409,202312,811721.97
650,202312,899702.21
639,202312,1240077.84
1000,202312,1014912.14
127,202312,943783.87
137,202312,1022482.79
566,202309,695587.10
469,202310,979865.47
650,202310,864246.19
732,202310,567572.50
628,202310,1993.44
737,202311,428296.09
1016,202311,1252775.45
1011,202311,1217341.27
321,202311,760159.40
758,202311,718494.92
81,202311,925808.80
96,202312,1483298.13
231,202312,1124253.68
257,202312,1219907.46
711,202312,637586.46
312,202312,1795345.40
374,202312,1717245.26
593,202312,893240.10
18,202312,1368281.45
14,202312,1089392.40
630,202312,661279.77
13,202312,1196954.76
388,202312,631277.43
447,202312,759623.54
458,202312,865373.37
460,202312,1406845.27
319,202312,1705653.87
335,202312,1147019.04
444,202312,1286269.07
350,202312,1292598.06
414,202312,1222930.47
431,202312,1008846.45
667,202312,1065332.51
479,202312,748409.57
577,202312,870768.59
1055,202401,1126173.37
236,202401,1305608.58
249,202401,1247904.89
206,202401,1095693.34
220,202401,1283792.55
228,202401,1069564.28
244,202401,867437.80
305,202401,1124168.23
88,202401,1290590.64
505,202401,880717.96
511,202401,768198.30
592,202401,769646.30
607,202401,530047.20
637,202401,567760.65
660,202401,462198.49
763,202401,367985.71
776,202401,878999.08
1040,202401,1180765.10
646,202401,597106.34
662,202401,1299242.96
702,202401,1014869.27
790,202401,710878.63
787,202401,764094.26
247,202401,511484.06
299,202401,973168.68
304,202401,724663.36
556,202401,1052596.64
582,202401,751245.83
620,202401,690704.29
842,202401,448812.48
957,202401,1374632.42
1006,202401,1452193.15
1031,202401,975076.90
1038,202401,951912.83
1051,202401,1140284.31
50,202401,1525536.38
617,202401,1371733.70
1045,202401,985054.78
380,202401,796129.15
840,202401,345997.46
928,202401,1046216.42
264,202401,750847.30
398,202401,1493905.27
425,202401,1704240.75
1018,202401,1526178.38
536,202401,947937.13
303,202401,1043620.16
371,202401,1245704.18
127,202401,957215.52
544,202401,683842.74
128,202401,777458.65
157,202401,2746697.58
726,202401,927795.81
111,202401,619938.23
163,202401,575815.49
577,202401,824309.72
274,202401,795732.17
188,202401,723228.35
246,202401,884710.24
789,202309,778200.85
143,202309,1102053.17
770,202309,423621.66
959,202310,600548.89
995,202310,725321.67
566,202310,494206.03
725,202310,880156.45
202,202310,980052.84
1002,202310,1814244.23
563,202310,1093216.76
704,202310,1103681.51
906,202311,2085890.50
574,202311,589276.49
356,202311,1191448.05
193,202311,1066230.38
505,202312,756738.54
589,202310,1033742.82
181,202310,2096489.26
558,202401,656614.78
578,202401,1133345.73
618,202401,597890.85
161,202401,1126487.17
877,202401,1198940.83
974,202401,1272468.79
175,202401,2350625.92
951,202311,1011885.44
647,202312,1198953.25
210,202308,117.89
29,202306,26.90
484,202404,1683759.37
900,202404,688507.39
928,202404,963818.36
307,202404,1245201.29
230,202404,1045972.19
391,202404,902608.77
37,202404,674291.56
63,202404,1358517.64
2,202404,978336.28
611,202404,1272938.92
569,202404,1146185.51
1017,202404,1194205.33
421,202404,1667538.24
922,202404,1311094.41
191,202404,438569.66
556,202404,1155288.31
258,202404,1918801.61
652,202404,774082.45
1004,202404,1056580.81
408,202404,1692226.79
496,202404,1274187.33
785,202404,1158997.51
210,202404,1670646.42
135,202404,1877318.90
540,202404,1402237.39
195,202404,739667.15
170,202404,1083910.17
209,202404,2202357.22
690,202404,1218353.31
633,202404,747257.41
341,202404,1455312.59
206,202404,1413509.97
598,202404,1334087.31
263,202404,911138.14
602,202404,1460756.36
443,202404,1467935.95
370,202404,1122150.86
873,202404,266343.39
578,202404,884285.33
109,202404,759247.80
7,202405,1031178.64
462,202405,974532.15
311,202405,1627756.35
826,202405,752442.36
256,202405,1001045.79
653,202405,798462.64
734,202405,1631681.62
609,202405,1246065.26
80,202405,1017947.70
719,202405,1454855.89
964,202405,1884092.72
1016,202405,1782378.89
6,202412,347584.15
375,202412,503880.98
46,202412,400945.38
674,202412,455921.11
377,202412,413140.82
475,202412,432149.87
888,202411,1467448.40
629,202411,2384995.78
243,202411,1715047.49
709,202411,469286.59
468,202411,1090692.29
1036,202406,1895567.08
178,202404,1095614.93
515,202404,1087987.72
113,202404,1471054.80
483,202404,1099865.68
520,202404,1355199.40
449,202404,1232263.52
330,202404,1736206.49
752,202404,1180747.32
472,202404,891968.54
139,202404,1196953.03
575,202404,1234244.84
372,202404,1625487.52
460,202404,1569085.61
847,202404,275584.13
898,202404,717147.67
897,202404,1024213.82
482,202404,1191779.31
660,202404,546261.73
677,202404,589998.22
170,202405,1288150.04
268,202405,1769852.41
954,202405,1569975.59
1007,202405,1697934.22
208,202405,1631514.76
878,202405,1015614.39
182,202405,1964283.27
646,202405,767552.10
23,202405,1135470.32
1045,202405,1215079.57
578,202405,863775.72
1022,202405,1153821.59
773,202405,1729832.38
465,202405,1098229.09
271,202405,2013820.45
882,202405,1412807.22
554,202405,2597940.74
300,202405,1853737.07
583,202405,1233262.86
186,202405,2362481.72
409,202405,1061553.57
619,202405,745052.18
126,202405,106176.42
1021,202405,989433.40
321,202405,1130486.93
185,202405,1510389.98
989,202405,1276249.81
548,202412,384836.66
732,202412,243849.11
87,202412,825774.60
554,202412,997092.52
333,202412,776340.98
217,202412,559988.42
635,202412,294130.64
446,202412,601597.74
267,202412,430833.43
714,202412,195148.25
701,202412,220407.72
139,202412,606386.32
614,202412,268746.83
895,202412,558354.02
615,202412,292377.28
93,202412,260294.17
927,202411,3318080.98
218,202411,2129812.24
262,202411,1494493.28
388,202411,886365.87
332,202411,927353.22
685,202411,900611.86
904,202411,1112627.37
93,202411,610549.81
949,202411,715963.88
371,202411,1127429.90
229,202411,980640.09
484,202411,1518518.08
515,202411,940858.79
481,202411,971408.26
844,202411,745744.84
797,202411,345433.26
738,202405,1576292.60
345,202405,2538019.47
350,202405,1896641.00
176,202412,666496.26
312,202412,669519.72
1000,202412,414610.89
40,202412,820342.48
656,202412,295728.49
391,202412,483075.02
639,202411,951168.22
152,202411,978823.55
260,202411,1523577.48
378,202411,1423330.45
289,202411,725293.82
292,202411,1136100.61
473,202411,1194866.60
88,202411,1360672.43
96,202412,674748.34
886,202411,1063194.08
967,202411,1159466.13
233,202411,445224.48
822,202411,860455.81
152,202406,1094561.37
142,202406,1910528.92
283,202406,1072176.08
626,202406,932948.41
383,202406,1370226.87
912,202406,102112.28
609,202406,1083299.65
495,202407,821096.74
750,202407,907140.75
390,202407,1281895.56
258,202407,2152631.89
378,202402,1258531.71
938,202402,961634.14
818,202403,239562.29
213,202403,1361772.10
439,202403,1040641.95
44,202403,934058.92
1013,202407,425597.37
1002,202403,1809171.98
581,202301,434939.20
744,202301,457874.76
348,202404,1224427.76
434,202404,751599.10
509,202404,700810.68
699,202404,738095.26
335,202404,1023991.52
930,202405,1338318.39
890,202405,1031830.70
434,202405,957938.54
758,202405,1078496.69
788,202405,857808.85
722,202405,1470762.20
338,202405,1268792.07
572,202405,894777.59
280,202405,1111717.02
483,202405,1351822.85
51,202405,1759246.87
144,202405,2121477.31
530,202405,1407746.56
873,202405,239905.73
193,202412,432039.79
832,202412,255052.56
91,202412,513721.77
438,202412,503708.26
1049,202412,569396.62
278,202412,531831.09
977,202412,682004.93
432,202412,572488.81
952,202412,551831.95
541,202412,570332.58
229,202412,455831.87
973,202412,549915.45
644,202412,228133.03
623,202412,254200.31
26,202412,384449.92
518,202412,580087.88
358,202412,260238.36
748,202411,779549.97
55,202411,1389975.85
242,202411,979448.21
261,202411,1707205.85
641,202411,620839.61
859,202411,252496.38
872,202411,513474.11
1004,202411,975159.55
731,202411,860668.09
381,202411,779731.19
541,202411,1234945.59
616,202405,954904.53
1042,202405,1356279.67
744,202405,830973.90
568,202412,513228.56
25,202412,448823.15
124,202412,411656.01
755,202412,448146.68
611,202412,622874.67
663,202412,231515.31
1022,202412,366145.46
873,202412,84593.65
899,202411,1059855.87
634,202411,1158934.40
467,202411,1680594.89
308,202411,2659086.70
324,202411,984381.08
726,202411,719587.24
753,202411,692534.28
678,202411,1064157.39
895,202411,1311574.88
231,202405,1314809.94
212,202411,1710671.62
657,202411,712343.90
954,202411,1131995.60
946,202411,1129525.13
900,202411,597885.68
309,202411,1736356.94
911,202411,605960.79
109,202411,619844.01
719,202411,1147174.49
440,202406,1078042.10
812,202406,623372.24
393,202406,1301978.41
143,202406,1086081.42
713,202406,1482224.47
286,202406,1159503.41
310,202406,1465983.82
880,202406,1078345.15
46,202406,897524.61
375,202406,1269985.12
122,202406,1246270.14
744,202406,727786.39
836,202406,951858.57
6,202406,847171.53
695,202406,831280.90
784,202406,757134.44
147,202406,1641209.57
721,202406,1606372.40
877,202406,1433917.51
763,202406,508694.59
223,202406,1506323.42
400,202406,859469.26
643,202406,1019424.77
115,202406,1372603.17
614,202406,650747.30
71,202406,745489.55
391,202406,787175.93
641,202406,706870.16
204,202406,2655054.22
781,202406,818147.81
433,202406,872048.04
300,202406,1716621.33
709,202406,577645.30
472,202406,866902.68
807,202406,1324243.03
428,202407,1498892.07
449,202407,1364634.08
625,202407,1003151.58
1025,202407,1553455.09
934,202407,1220999.50
229,202407,1117158.14
708,202407,1318865.34
134,202407,1690594.58
920,202407,967572.87
160,202407,2575872.34
57,202407,1178002.30
189,202407,830166.69
677,202407,580143.23
915,202407,1413254.63
958,202407,1567080.15
29,202407,628229.15
451,202407,747502.05
117,202407,663702.23
949,202407,871845.26
219,202407,2912195.40
222,202407,809730.15
261,202407,1873055.57
260,202407,1716464.00
575,202407,1260272.58
770,202407,478841.88
1040,202402,1016447.86
209,202402,1587951.37
262,202402,1180152.80
702,202402,926401.12
231,202402,1060048.96
667,202402,755031.73
916,202402,2473997.10
288,202402,777597.85
483,202402,1019008.38
561,202402,725733.04
558,202402,581046.30
414,202402,1148324.68
440,202402,382026.49
454,202402,723178.11
614,202402,644290.35
3,202402,770080.41
319,202402,1690012.82
953,202402,1277045.15
978,202402,602820.19
569,202402,887938.87
354,202402,1040865.90
618,202402,626229.51
85,202403,642425.42
94,202403,1580162.22
102,202403,1314558.75
1054,202403,1567924.82
245,202403,841392.55
801,202403,648926.47
1032,202403,1184794.53
1033,202403,1042519.39
423,202403,1210420.68
251,202403,1315555.74
286,202403,992079.65
300,202403,1491841.03
212,202403,2038401.67
436,202403,2460381.15
391,202403,836219.86
483,202403,1374970.62
386,202406,872544.47
365,202406,1398608.96
1019,202406,1637341.16
53,202406,1152417.78
474,202407,776244.66
337,202407,1586348.57
534,202407,1378500.30
570,202407,1931165.45
795,202407,1010470.29
761,202402,639635.50
656,202402,527002.79
957,202402,1060776.02
113,202402,1302467.93
516,202402,344771.85
214,202402,1185974.57
628,202402,591441.23
444,202402,1183008.63
89,202402,734408.57
790,202403,790276.85
810,202403,693561.71
935,202403,1422060.48
55,202403,1593403.69
752,202403,1049652.65
122,202403,1179877.20
407,202403,868663.48
229,202403,1037418.92
263,202403,888580.00
459,202403,1265569.85
373,202403,1100863.94
521,202402,1252659.05
840,202403,529632.90
50,202403,1460929.80
542,202403,1131801.90
634,202403,931614.29
1056,202403,1299264.17
673,202403,587201.34
482,202403,1001849.81
294,202403,1028824.99
673,202301,428863.68
506,202301,988197.09
166,202301,924477.31
1027,202301,761549.28
430,202405,2481715.21
836,202405,986914.28
408,202405,1998827.33
255,202412,794731.19
1,202412,344489.01
806,202412,442983.94
264,202411,741052.14
253,202405,1182266.32
304,202412,377279.30
422,202412,516416.01
490,202411,784523.88
538,202411,956141.62
865,202411,288620.68
621,202411,622085.34
522,202411,1396820.58
803,202411,690828.51
566,202411,535186.14
303,202406,1278316.33
776,202406,1256143.06
242,202406,1046357.53
855,202406,643382.64
246,202406,876651.60
984,202406,1456080.01
265,202406,765804.29
65,202406,2043771.02
656,202406,672316.74
383,202407,1371921.55
849,202407,630016.78
756,202407,883709.58
252,202407,1086429.58
535,202407,535382.79
298,202407,890560.65
32,202407,764804.10
439,202407,1201404.66
12,202402,869401.69
636,202402,671616.22
763,202402,339784.18
703,202402,1003026.23
292,202402,1309211.57
596,202402,934765.49
612,202402,1255151.08
311,202402,1051510.35
601,202402,652551.88
395,202402,1108153.23
841,202402,951526.96
927,202402,2765058.89
505,202402,730857.57
808,202403,639843.08
1011,202403,1379179.29
84,202403,1544392.71
791,202403,790319.74
1006,202403,1388422.03
155,202403,1246004.07
160,202403,2396572.03
417,202403,892630.24
269,202403,413624.66
421,202403,1580360.51
832,202406,633020.31
399,202407,843330.80
996,202407,1344570.79
987,202407,1050210.16
37,202407,661252.16
1036,202407,1957766.48
1,202407,837783.48
1011,202402,1194516.46
675,202402,673471.19
693,202402,420565.25
1007,202403,1459561.56
153,202403,1020280.95
352,202403,1250709.10
624,202403,1153382.66
477,202403,1079040.87
451,202403,716707.32
534,202403,1355148.11
990,202301,773556.91
94,202301,917283.33
1004,202301,816035.12
299,202301,673989.94
723,202301,766904.44
186,202411,1854392.11
328,202406,851389.76
146,202407,1451174.95
583,202407,1076446.73
781,202402,526812.34
965,202403,1659569.19
879,202402,783373.97
10,202403,563512.47
290,202403,1417986.44
490,202403,883484.72
530,202403,1124858.22
710,202403,733360.92
344,202407,973385.19
223,202301,1183228.78
995,202301,518625.64
524,202301,904548.46
773,202301,932228.55
325,202301,1417271.00
460,202301,1299325.50
49,202301,1412392.16
739,202301,231781.26
596,202301,996459.82
189,202301,644774.15
262,202301,1467841.88
441,202301,831431.05
383,202301,1001639.11
62,202301,627967.04
310,202301,1425348.04
157,202301,2443965.58
761,202301,409462.56
141,202301,1286337.99
52,202301,708219.11
181,202301,1786883.27
777,202301,840695.55
92,202301,1490559.58
362,202301,850091.85
489,202301,758184.28
512,202301,1034902.94
518,202301,960096.43
938,202301,965155.60
164,202301,801930.78
582,202301,950669.87
948,202301,1104299.32
907,202301,1543957.55
947,202301,590697.40
799,202301,578713.02
537,202301,703269.19
687,202301,1085340.62
879,202301,374977.64
711,202301,737407.73
251,202301,1090360.13
430,202301,1911976.62
985,202301,734320.79
798,202301,563926.42
775,202301,419001.31
59,202302,904383.38
290,202302,1278777.90
904,202302,1032639.85
57,202302,759020.84
403,202302,936269.02
39,202302,654710.12
311,202302,1002768.14
436,202302,1881382.80
19,202302,262711.11
747,202302,539492.32
329,202302,765850.13
994,202302,925231.64
105,202302,1095605.83
485,202302,819663.86
20,202302,911562.51
530,202302,717887.81
461,202302,1466606.32
999,202302,564295.71
589,202302,793114.14
783,202302,432606.51
462,202302,626304.82
935,202302,1194479.21
756,202302,686899.23
710,202302,510432.23
770,202302,261693.17
179,202302,1345348.18
214,202302,1018349.25
236,202302,1140195.11
879,202302,635447.03
479,202302,867583.59
514,202302,603798.28
125,202302,1298140.06
725,202302,702780.67
729,202302,552662.74
404,202302,980626.22
379,202302,851523.46
714,202302,810258.10
286,202302,738141.21
977,202302,1290343.08
441,202302,824627.21
229,202302,805303.88
698,202302,297430.58
917,202302,873153.69
164,202302,759312.77
35,202302,712678.24
149,202303,1125360.82
288,202303,729146.49
236,202303,1288095.93
444,202303,1263392.15
776,202303,779463.61
1030,202303,513066.66
969,202303,787859.27
567,202303,1632057.50
711,202303,765852.99
595,202303,1168159.96
423,202303,1067722.29
697,202303,752250.16
464,202303,582499.51
1040,202303,1065246.81
994,202303,1180684.86
84,202303,1482612.86
355,202303,1241938.65
223,202303,1325873.64
585,202303,589319.78
362,202303,937557.62
127,202303,805227.26
895,202303,1279681.93
760,202303,821088.72
486,202303,405354.72
162,202303,1706506.44
596,202303,1191041.68
490,202303,730877.30
446,202303,778973.34
929,202303,884016.57
105,202303,1289758.09
907,202303,1566508.14
440,202303,953209.69
65,202303,1710370.75
721,202303,1291776.15
772,202303,1313436.16
663,202303,379194.85
1022,202303,867859.27
34,202303,969090.24
390,202303,1065666.37
239,202303,1265247.26
349,202303,1790194.12
1047,202303,1150143.93
231,202303,1099014.85
165,202303,1314342.96
22,202303,858702.74
395,202303,1178408.24
410,202303,1040283.47
343,202304,1166884.74
903,202304,624196.37
89,202304,721446.71
727,202304,942193.21
772,202304,1256002.40
231,202304,1094259.94
87,202304,2617786.92
183,202304,1209079.65
636,202304,865394.39
28,202304,848046.66
1016,202304,1477654.99
283,202304,1023844.36
766,202304,899814.44
1035,202304,1648402.29
483,202304,1265606.36
628,202304,888151.22
793,202304,461098.13
236,202304,1260962.07
924,202304,1489631.24
887,202304,489523.94
261,202304,1523895.91
1044,202304,672947.32
320,202304,1075274.55
22,202304,828502.78
1035,202301,1555177.49
157,202302,2427220.57
169,202302,963060.99
997,202302,1295315.15
484,202302,1274463.58
337,202302,1141927.42
381,202302,680407.87
222,202302,708583.10
228,202302,1274975.86
41,202302,797056.83
106,202302,1606849.62
201,202303,820198.06
499,202303,690236.43
682,202303,892973.12
462,202303,714561.70
24,202303,559641.27
507,202303,1736785.80
938,202303,1022862.76
32,202303,682625.18
163,202303,760545.36
729,202303,644127.94
975,202304,1056452.60
518,202304,1133178.49
345,202304,1700826.96
103,202304,935271.24
319,202304,1857565.13
198,202303,777504.30
593,202304,849256.98
685,202304,938862.48
70,202304,1075003.40
216,202304,983537.59
228,202304,1472558.05
568,202304,244717.70
1013,202304,1374797.83
93,202304,770845.97
753,202304,822656.65
650,202304,950569.71
693,202304,457456.40
902,202304,703980.45
530,202304,752333.37
487,202304,929039.79
328,202304,690696.31
19,202304,360960.15
749,202304,577862.62
393,202304,907121.73
617,202304,1064382.22
396,202304,1520937.25
667,202304,952380.42
968,202305,850884.87
169,202305,1175969.31
1041,202305,1719888.57
884,202305,1149466.14
